"State","Facility Name","Facility ID","Unit ID","Associated Stacks","Year","Program Code","Primary Rep Info","EPA Region","NERC Region","County","County Code","FIPS Code","Source Category","Latitude","Longitude","Owner/Operator","SO2 Phase","NOx Phase","Unit Type","Primary Fuel Type","Secondary Fuel Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Commercial Operation Date","Operating Status","Max Hourly HI Rate (mmBtu/hr)","Associated Generators & Nameplate Capacity (MWe)"
"CA","Harbor Generating Station",399,"11",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-10-30","Operating",800,"GT11 (60.5)"
"CA","Harbor Generating Station",399,"11",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-10-30","Operating",800,"GT11 (60.5)"
"CA","Harbor Generating Station",399,"11",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-10-30","Operating",800,"GT11 (60.5)"
"CA","Harbor Generating Station",399,"12",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-10-26","Operating",800,"GT12 (60.5)"
"CA","Harbor Generating Station",399,"12",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-10-26","Operating",800,"GT12 (60.5)"
"CA","Harbor Generating Station",399,"12",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-10-26","Operating",800,"GT12 (60.5)"
"CA","Harbor Generating Station",399,"12",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-10-26","Operating",800,"GT12 (60.5)"
"CA","Harbor Generating Station",399,"13",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",500,"GT13 (60.5)"
"CA","Harbor Generating Station",399,"13",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",500,"GT13 (60.5)"
"CA","Harbor Generating Station",399,"13",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",500,"GT13 (60.5)"
"CA","Harbor Generating Station",399,"13",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",500,"GT13 (60.5)"
"CA","Harbor Generating Station",399,"14",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",556.3,"GT14 (60.5)"
"CA","Harbor Generating Station",399,"14",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",556.3,"GT14 (60.5)"
"CA","Harbor Generating Station",399,"14",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",556.3,"GT14 (60.5)"
"CA","Harbor Generating Station",399,"14",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7691,-118.2662,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas","Diesel Oil",,"Selective Catalytic Reduction",,,"2001-11-01","Operating",556.3,"GT14 (60.5)"
"CA","Haynes Generating Station",400,"1",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1962-07-01","Operating",2180,"1 (230)"
"CA","Haynes Generating Station",400,"1",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1962-07-01","Operating",2180,"1 (230)"
"CA","Haynes Generating Station",400,"1",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1962-07-01","Operating",2180,"1 (230)"
"CA","Haynes Generating Station",400,"1",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1962-07-01","Operating",2180,"1 (230)"
"CA","Haynes Generating Station",400,"10",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-01","Operating",2043.6,"10 (182.8), 8 (264.3)"
"CA","Haynes Generating Station",400,"10",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-01","Operating",2043.6,"10 (182.8), 8 (264.3)"
"CA","Haynes Generating Station",400,"10",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-01","Operating",2043.6,"10 (182.8), 8 (264.3)"
"CA","Haynes Generating Station",400,"10",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-01","Operating",2043.6,"10 (182.8), 8 (264.3)"
"CA","Haynes Generating Station",400,"11",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-14","Operating",906.6,"11 (108.2)"
"CA","Haynes Generating Station",400,"11",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-14","Operating",906.6,"11 (108.2)"
"CA","Haynes Generating Station",400,"11",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-14","Operating",906.6,"11 (108.2)"
"CA","Haynes Generating Station",400,"11",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-14","Operating",906.6,"11 (108.2)"
"CA","Haynes Generating Station",400,"12",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-13","Operating",906.6,"12 (108.2)"
"CA","Haynes Generating Station",400,"12",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-13","Operating",906.6,"12 (108.2)"
"CA","Haynes Generating Station",400,"12",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-13","Operating",906.6,"12 (108.2)"
"CA","Haynes Generating Station",400,"12",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-13","Operating",906.6,"12 (108.2)"
"CA","Haynes Generating Station",400,"13",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-02-17","Operating",906.6,"13 (108.2)"
"CA","Haynes Generating Station",400,"13",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-02-17","Operating",906.6,"13 (108.2)"
"CA","Haynes Generating Station",400,"13",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-02-17","Operating",906.6,"13 (108.2)"
"CA","Haynes Generating Station",400,"13",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-02-17","Operating",906.6,"13 (108.2)"
"CA","Haynes Generating Station",400,"14",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-03-05","Operating",906.6,"14 (108.2)"
"CA","Haynes Generating Station",400,"14",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-03-05","Operating",906.6,"14 (108.2)"
"CA","Haynes Generating Station",400,"14",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-03-05","Operating",906.6,"14 (108.2)"
"CA","Haynes Generating Station",400,"14",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-03-05","Operating",906.6,"14 (108.2)"
"CA","Haynes Generating Station",400,"15",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-05-14","Operating",906.6,"15 (108.2)"
"CA","Haynes Generating Station",400,"15",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-05-14","Operating",906.6,"15 (108.2)"
"CA","Haynes Generating Station",400,"15",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-05-14","Operating",906.6,"15 (108.2)"
"CA","Haynes Generating Station",400,"15",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-05-14","Operating",906.6,"15 (108.2)"
"CA","Haynes Generating Station",400,"16",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-18","Operating",906.6,"16 (108.2)"
"CA","Haynes Generating Station",400,"16",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-18","Operating",906.6,"16 (108.2)"
"CA","Haynes Generating Station",400,"16",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-18","Operating",906.6,"16 (108.2)"
"CA","Haynes Generating Station",400,"16",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2013-04-18","Operating",906.6,"16 (108.2)"
"CA","Haynes Generating Station",400,"2",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1963-02-01","Operating",2160,"2 (230)"
"CA","Haynes Generating Station",400,"2",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1963-02-01","Operating",2160,"2 (230)"
"CA","Haynes Generating Station",400,"2",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1963-02-01","Operating",2160,"2 (230)"
"CA","Haynes Generating Station",400,"2",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"1963-02-01","Operating",2160,"2 (230)"
"CA","Haynes Generating Station",400,"9",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-28","Operating",2043.6,"8 (264.3), 9 (182.8)"
"CA","Haynes Generating Station",400,"9",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-28","Operating",2043.6,"8 (264.3), 9 (182.8)"
"CA","Haynes Generating Station",400,"9",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-28","Operating",2043.6,"8 (264.3), 9 (182.8)"
"CA","Haynes Generating Station",400,"9",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.7639,-118.0942,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners|Selective Catalytic Reduction",,,"2004-12-28","Operating",2043.6,"8 (264.3), 9 (182.8)"
"CA","Scattergood Generating Station",404,"1",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1958-12-01","Operating",1220,"1 (163.2)"
"CA","Scattergood Generating Station",404,"1",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1958-12-01","Operating",1220,"1 (163.2)"
"CA","Scattergood Generating Station",404,"1",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1958-12-01","Operating",1220,"1 (163.2)"
"CA","Scattergood Generating Station",404,"1",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1958-12-01","Operating",1220,"1 (163.2)"
"CA","Scattergood Generating Station",404,"2",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1959-07-01","Operating",1750,"2 (163.2)"
"CA","Scattergood Generating Station",404,"2",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1959-07-01","Operating",1750,"2 (163.2)"
"CA","Scattergood Generating Station",404,"2",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1959-07-01","Operating",1750,"2 (163.2)"
"CA","Scattergood Generating Station",404,"2",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Dry bottom wall-fired boiler","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"1959-07-01","Operating",1750,"2 (163.2)"
"CA","Scattergood Generating Station",404,"4",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2015-10-09","Operating",2080.9,"4 (209.5), 5 (108.8)"
"CA","Scattergood Generating Station",404,"4",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2015-10-09","Operating",2080.9,"4 (209.5), 5 (108.8)"
"CA","Scattergood Generating Station",404,"4",,2024,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2015-10-09","Operating",2080.9,"4 (209.5), 5 (108.8)"
"CA","Scattergood Generating Station",404,"4",,2025,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2015-10-09","Operating",2080.9,"4 (209.5), 5 (108.8)"
"CA","Scattergood Generating Station",404,"6",,2022,"ARP","2202 (Ended Aug 11, 2022), 609567 (Started Aug 11, 2022)",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2015-08-09","Operating",903.4,"6 (103)"
"CA","Scattergood Generating Station",404,"6",,2023,"ARP","609567",9,"WECC","Los Angeles County","CA037","037","Electric Utility",33.9175,-118.4258,"Los Angeles Department of Water and Power (Owner)|Los Angeles Department of Water and Power (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Water Injection|Selective Catalytic Reduction",,,"2015-08-09","Operating",903.4,"6 (103)"
