STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,24.64,86.1,,BIDPRICE,,
2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,26.53,90.02,,BIDPRICE,,
2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,37.9,90.02,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,-37.9,9.97,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,-36.01,12.5,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,-34.11,14.02,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,-26.53,15.55,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,-11.37,17.26,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,0,81.96,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,15.16,82.99,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,22.74,83.76,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,24.64,85.05,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,26.53,87.81,,BIDPRICE,,
2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,37.9,87.81,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,-37.9,12.27,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,-36.01,14.91,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,-34.11,18.15,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,-18.95,19.56,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,-11.37,20.08,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,0,71.63,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,15.16,72.63,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,22.74,75.51,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,24.64,88.54,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,26.53,91.12,,BIDPRICE,,
2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,37.9,91.12,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,-37.9,15.1,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,-36.01,17.55,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,-34.11,19.3,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,-26.53,21.1,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,-11.37,23.47,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,0,68.21,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,15.16,69.26,,BIDPRICE,,
2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,954387,619547,,,,,,,,EN,,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,22.74,73.4,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,13.1,60.3,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,10.48,44.98,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,10.5,60.3,,BIDPRICE,,
2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,10.96,72.75,,BIDPRICE,,
2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,10.98,103.43,,BIDPRICE,,
2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,129252,,,,,,,,EN,,2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,13.7,103.43,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,5.72,308.88,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,5.74,398.6,,BIDPRICE,,
2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,7.15,398.6,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,5.4,410.84,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,5.42,571.19,,BIDPRICE,,
2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,6.75,571.19,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,4.47,248.94,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,4.49,323.68,,BIDPRICE,,
2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,118048,,,,,,,,EN,,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,5.59,323.68,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,0.26,41.32,,BIDPRICE,,
2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,0.28,41.32,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,0.3,42.61,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,0.32,364.71,,BIDPRICE,,
2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,0.37,364.71,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,0.37,60.17,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,0.4,72.81,,BIDPRICE,,
2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,0.47,72.81,,BIDPRICE,,
2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,0.46,349.46,,BIDPRICE,,
2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,0.49,492.32,,BIDPRICE,,
2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,0.58,492.32,,BIDPRICE,,
2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,0.51,51.58,,BIDPRICE,,
2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,0.53,116.04,,BIDPRICE,,
2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,0.64,116.04,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,0,-60,,BIDPRICE,,
2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,640802,364528,,,,,,,,EN,,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,0.58,44.98,,BIDPRICE,,
