RESOURCE ID,RESOURCE NAME,RESOURCEBID_SEQ,n_matches,mean_pct_err,score
ASTORA_2_SOLAR1,Astoria 1,146716,1,0.020833333333333332,0.9791666666666666
ASTORA_2_SOLAR1,Astoria 1,154678,1,0.025624999999999936,0.9743750000000001
ASTORA_2_SOLAR1,Astoria 1,160461,1,0.008333333333333304,0.9916666666666667
ASTORA_2_SOLAR1,Astoria 1,187185,1,0.038749999999999986,0.96125
ASTORA_2_SOLAR1,Astoria 1,188521,1,0.04270833333333327,0.9572916666666668
ASTORA_2_SOLAR1,Astoria 1,207585,1,0.02531250000000007,0.9746874999999999
ASTORA_2_SOLAR1,Astoria 1,230642,1,0.011041666666666691,0.9889583333333333
ASTORA_2_SOLAR1,Astoria 1,261385,1,0.03135416666666672,0.9686458333333333
ASTORA_2_SOLAR1,Astoria 1,345462,1,0.002083333333333363,0.9979166666666667
ASTORA_2_SOLAR1,Astoria 1,345990,1,0.006354166666666661,0.9936458333333333
ASTORA_2_SOLAR1,Astoria 1,383965,1,0.016875000000000046,0.9831249999999999
ASTORA_2_SOLAR1,Astoria 1,410177,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,495058,1,0.04270833333333327,0.9572916666666668
ASTORA_2_SOLAR1,Astoria 1,532320,1,0.04583333333333339,0.9541666666666666
ASTORA_2_SOLAR1,Astoria 1,581281,1,6.250000000000236e-4,0.999375
ASTORA_2_SOLAR1,Astoria 1,699344,1,0.04270833333333327,0.9572916666666668
ASTORA_2_SOLAR1,Astoria 1,742329,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,779582,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,798542,1,0.03125,0.96875
ASTORA_2_SOLAR1,Astoria 1,820471,1,0.04270833333333327,0.9572916666666668
ASTORA_2_SOLAR1,Astoria 1,834563,1,9.375000000000355e-4,0.9990625
ASTORA_2_SOLAR1,Astoria 1,837024,1,0.026041666666666668,0.9739583333333334
ASTORA_2_SOLAR1,Astoria 1,852414,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,896410,1,0.02666666666666669,0.9733333333333333
ASTORA_2_SOLAR1,Astoria 1,919446,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,932206,1,0.04583333333333339,0.9541666666666666
ASTORA_2_SOLAR1,Astoria 1,938106,1,0.041666666666666664,0.9583333333333334
ASTORA_2_SOLAR1,Astoria 1,941221,1,0.04541666666666666,0.9545833333333333
ASTORA_2_SOLAR1,Astoria 1,952550,1,0,1
ATHOS_5_AP2X2,Athos Power Plant 2,122732,1,0.025123152709359626,0.9748768472906404
ATHOS_5_AP2X2,Athos Power Plant 2,856960,1,0.04712643678160927,0.9528735632183907
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,106181,4,0.019307073030477295,3.922771707878091
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,107681,2,0.036177811550152025,1.927644376899696
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,112707,4,0.022198176188311016,3.911207295246756
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,118328,2,0.0308754975906138,1.9382490048187724
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,181514,2,0.011463308727746441,1.977073382544507
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,201370,3,0.02648206817969286,2.920553795460921
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,289323,5,0.023478682170542626,4.8826065891472865
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,319098,2,0.04343507751937979,1.9131298449612404
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,360573,3,0.022049588554412903,2.9338512343367613
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,407814,3,0.0138010350776308,2.9585968947671075
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,492855,13,0.011404293381037565,12.851744186046512
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,705107,5,0.015949773994677466,4.920251130026613
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,723063,1,0.040828062104657815,0.9591719378953422
AVSOLR_2_SOLAR,AV SOLAR RANCH 1,968309,9,0.01037294350364257,8.906643508467216
BARRE_6_PEAKER,Barre Peaker,148758,1,0.0059553349875931015,0.9940446650124068
BARRE_6_PEAKER,Barre Peaker,973878,1,0.013895781637717002,0.986104218362283
BASICE_2_UNITS,King City Cogen,124574,1,0.026999999999999958,0.9730000000000001
BEKWJS_5_BV1SCEDYN,Broadview 1,105465,1,0.030303030303030304,0.9696969696969697
BEKWJS_5_BV1SCEDYN,Broadview 1,112563,1,0.005454545454545517,0.9945454545454545
BEKWJS_5_BV1SCEDYN,Broadview 1,124574,1,0.04161616161616166,0.9583838383838383
BEKWJS_5_BV1SCEDYN,Broadview 1,143349,1,0.028686868686868722,0.9713131313131312
BEKWJS_5_BV1SCEDYN,Broadview 1,164178,1,0.04595959595959593,0.954040404040404
BEKWJS_5_BV1SCEDYN,Broadview 1,458056,1,0.023434343434343367,0.9765656565656566
BEKWJS_5_BV1SCEDYN,Broadview 1,932856,1,0.04040404040404041,0.9595959595959596
BELDEN_7_UNIT 1,BELDEN HYDRO,469253,1,0.046400000000000004,0.9536
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,153772,4,0.04376893939393942,3.8249242424242422
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,164110,3,0.01818181818181812,2.9454545454545458
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,191168,3,0,3
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,200707,1,0.008333333333333304,0.9916666666666667
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,209945,1,0.043636363636363674,0.9563636363636363
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,260831,1,0.006666666666666672,0.9933333333333333
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,321383,3,0.02454545454545456,2.9263636363636363
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,509353,2,0.043371212121212116,1.9132575757575758
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,566311,2,0.041666666666666664,1.9166666666666667
BERCYN_2_BCEBT1,Bear Canyon Energy Storage,569776,3,0,3
