RESOURCE ID,RESOURCE NAME,total_outage_events,RESOURCEBID_SEQ,n_matches,confidence,score
SNORA_2_SNRSLR,SNORA_2_SNRSLR,4,,,,
SOLBLU_2_WSBBX2,SOLBLU_2_WSBBX2,3,530607.0,3.0,0.230769230769231,2.77333333333333
SOLBLU_2_WSBSX2,SOLBLU_2_WSBSX2,3,,,,
SOUTH_2_UNIT,SOUTH_2_UNIT,2,,,,
SPAULD_6_UNIT 3,SPAULD_6_UNIT 3,2,885000.0,2.0,0.230769230769231,0.4
SPAULD_6_UNIT12,SPAULD_6_UNIT12,1,212534.0,1.0,0.203342618384401,0.944736842105263
SPBURN_2_UNIT 1,SPBURN_2_UNIT 1,1,759770.0,1.0,0.15,0.909090909090909
SPBURN_7_SNOWMT,SPBURN_7_SNOWMT,1,,,,
SPI LI_2_UNIT 1,SPI LI_2_UNIT 1,1,,,,
SPIAND_1_ANDSN2,SPIAND_1_ANDSN2,1,,,,
SPICER_1_UNITS,SPICER_1_UNITS,10,181860.0,10.0,0.933333333333333,10.0
SPIFBD_1_PL1X2,SPIFBD_1_PL1X2,1,,,,
SPOINT_2_MEADDYN,SPOINT_2_MEADDYN,1,,,,
SPOINT_2_PARKERDYN,SPOINT_2_PARKERDYN,1,296394.0,1.0,1.0,0.06195
SPQUIN_6_SRPCQU,SPQUIN_6_SRPCQU,3,,,,
SPRGAP_1_UNIT 1,SPRGAP_1_UNIT 1,3,,,,
SPRGVL_2_SUCCES,SPRGVL_2_SUCCES,1,,,,
SRINTL_6_UNIT,SRINTL_6_UNIT,1,,,,
STANIS_7_UNIT 1,STANIS_7_UNIT 1,2,105576.0,2.0,0.642857142857143,2.0
STANTN_2_SBEBX2,STANTN_2_SBEBX2,5,,,,
STANTN_2_STAGT1,STANTN_2_STAGT1,1,,,,
STANTN_2_STAGT2,STANTN_2_STAGT2,1,164708.0,1.0,0.146341463414634,0.825780463242699
STIGCT_2_LODI,STIGCT_2_LODI,13,,,,
STNRES_1_UNIT,STNRES_1_UNIT,1,142368.0,1.0,0.675675675675676,0.743718592964824
STOILS_1_UNITS,STOILS_1_UNITS,1,863132.0,1.0,0.0,-0.277580071174377
STRAUS_1_STRWD1,STRAUS_1_STRWD1,1,,,,
STROUD_6_WWHSR1,STROUD_6_WWHSR1,1,,,,
SUNCAT_2_A1ABT1,SUNCAT_2_A1ABT1,2,,,,
SUNCAT_2_A1BBT1,SUNCAT_2_A1BBT1,2,208011.0,2.0,0.435787211176787,1.77238095238095
SUNCAT_2_A2ABT2,SUNCAT_2_A2ABT2,2,,,,
SUNCAT_2_A2BSR2,SUNCAT_2_A2BSR2,1,,,,
SUNRIS_2_PL1X3,SUNRIS_2_PL1X3,1,172074.0,1.0,0.0579522184300342,0.999965871471963
SUNSHN_2_LNDFL,SUNSHN_2_LNDFL,3,,,,
SUNSLR_1_SSVSR1,SUNSLR_1_SSVSR1,11,,,,
SUNSPT_2_WNASR1,SUNSPT_2_WNASR1,6,,,,
SUNST2_5_SS2SR1,SUNST2_5_SS2SR1,13,,,,
SUNSTR_5_SS1SCEDYN,SUNSTR_5_SS1SCEDYN,2,,,,
SUTTER_2_CISO,SUTTER_2_CISO,3,,,,
SYCAMR_2_UNIT 1,SYCAMR_2_UNIT 1,1,598138.0,1.0,0.0,1.0
SYCAMR_2_UNIT 2,SYCAMR_2_UNIT 2,2,,,,
SYCAMR_2_UNIT 3,SYCAMR_2_UNIT 3,2,761564.0,2.0,0.267857142857143,1.51351351351351
SYCAMR_2_UNIT 4,SYCAMR_2_UNIT 4,3,,,,
TAHOE_2_THOBT1,TAHOE_2_THOBT1,7,144713.0,6.0,0.571428571428571,5.25
TAHOE_2_THOBT2,TAHOE_2_THOBT2,3,,,,
TAHOE_2_THOBT3,TAHOE_2_THOBT3,2,121702.0,2.0,0.39,1.81818181818182
TANHIL_6_SOLART,TANHIL_6_SOLART,1,134471.0,1.0,1.0,0.4
TBLMTN_6_QF,TBLMTN_6_QF,1,181331.0,1.0,0.0365853658536587,0.964705882352941
TECOLOTE_3_WBDYN,TECOLOTE_3_WBDYN,1,101153.0,1.0,0.0201320663552907,0.914163722025913
TEHAPI_2_PW1WD1,TEHAPI_2_PW1WD1,1,,,,
TEHAPI_2_PW2WD2,TEHAPI_2_PW2WD2,1,193972.0,1.0,0.425698324022346,0.621527777777778
TEHAPI_2_WIND1,TEHAPI_2_WIND1,1,,,,
TEHAPI_2_WIND2,TEHAPI_2_WIND2,1,,,,
TENGEN_2_PL1X2,TENGEN_2_PL1X2,2,512382.0,2.0,0.191780821917808,1.16180371352785
TERMEX_2_PL1X3,TERMEX_2_PL1X3,4,509317.0,4.0,0.78,4.0
TIFFNY_1_DILLON,TIFFNY_1_DILLON,1,,,,
TIGRCK_7_UNITS,TIGRCK_7_UNITS,2,506140.0,2.0,0.5,1.61290322580645
TITANS_2_TTSSR1,TITANS_2_TTSSR1,5,,,,
TKOPWR_6_HYDRO,TKOPWR_6_HYDRO,1,110775.0,1.0,0.0952380952380952,0.964664310954064
TOADTW_6_UNIT,TOADTW_6_UNIT,1,,,,
TOPAZ_2_SOLAR,TOPAZ_2_SOLAR,3,192081.0,3.0,0.301333333333333,2.04545454545455
TORTLA_1_SOLAR,TORTLA_1_SOLAR,2,,,,
TOWNSITE_2_MEADDYN,TOWNSITE_2_MEADDYN,4,530129.0,4.0,0.318181818181818,3.91111111111111
TRNQL8_2_AMASR1,TRNQL8_2_AMASR1,5,,,,
TRNQL8_2_AZUSR1,TRNQL8_2_AZUSR1,3,,,,
TRNQL8_2_ROJSR1,TRNQL8_2_ROJSR1,7,,,,
TRNQL8_2_VERSR1,TRNQL8_2_VERSR1,5,,,,
TRNQLT_2_RETBT1,TRNQLT_2_RETBT1,5,670696.0,3.0,0.154090909090909,2.75
TRNQLT_2_SOLAR,TRNQLT_2_SOLAR,1,123202.0,1.0,0.024390243902439,0.615
TULARE_2_TFCBM1,TULARE_2_TFCBM1,1,257250.0,1.0,0.635,0.714285714285714
TULEWD_1_TULWD1,TULEWD_1_TULWD1,1,,,,
TULLCK_7_UNITS,TULLCK_7_UNITS,15,134646.0,15.0,0.63963963963964,15.0
TUMBWD_2_WISBT3,TUMBWD_2_WISBT3,18,,,,
TUMBWD_2_WISBT4,TUMBWD_2_WISBT4,17,,,,
TUPMAN_1_BIOGAS,TUPMAN_1_BIOGAS,2,,,,
TVYVLY_6_KRSHY1,TVYVLY_6_KRSHY1,1,177834.0,1.0,1.0,-371.846153846154
TWISSL_6_SOLAR1,TWISSL_6_SOLAR1,1,555216.0,1.0,0.0,-8.985
TX-ELK_6_SOLAR1,TX-ELK_6_SOLAR1,1,978009.0,1.0,1.0,0.666666666666667
TXMCKT_6_UNIT,TXMCKT_6_UNIT,1,,,,
UKIAH_7_LAKEMN,UKIAH_7_LAKEMN,1,163157.0,1.0,0.428571428571429,1.0
ULTPCH_1_UCSBT1,ULTPCH_1_UCSBT1,2,,,,
ULTPCH_1_UNIT 1,ULTPCH_1_UNIT 1,2,,,,
ULTPFR_1_UNIT 1,ULTPFR_1_UNIT 1,1,364961.0,1.0,0.0,0.97119341563786
ULTRCK_2_UNIT,ULTRCK_2_UNIT,1,206861.0,1.0,0.546218487394958,0.975409836065574
UNVRSY_1_UNIT 1,UNVRSY_1_UNIT 1,1,723238.0,1.0,0.0526315789473684,1.0
USWND2_1_WIND1,USWND2_1_WIND1,1,,,,
USWND2_1_WIND2,USWND2_1_WIND2,1,132195.0,1.0,1.0,0.207635009310987
USWND2_1_WIND3,USWND2_1_WIND3,1,167179.0,1.0,0.966666666666667,0.652173913043478
USWNDR_2_LABWD1,USWNDR_2_LABWD1,1,,,,
USWNDR_2_SMUD2,USWNDR_2_SMUD2,2,970587.0,2.0,0.52660406885759,2.0
USWPFK_6_FRICK,USWPFK_6_FRICK,7,166958.0,7.0,0.857142857142857,7.0
USWPJR_2_UNITS,USWPJR_2_UNITS,1,145433.0,1.0,0.0346666666666666,0.959079283887468
VACADX_1_SOLAR,VACADX_1_SOLAR,1,,,,
VACADX_1_UNITA1,VACADX_1_UNITA1,1,935836.0,1.0,0.0156000000000001,0.963205548063957
VALLEY_5_PERRIS,VALLEY_5_PERRIS,1,,,,
VALLEY_5_REDMTN,VALLEY_5_REDMTN,1,,,,
VALLEY_5_SOLAR2,VALLEY_5_SOLAR2,3,,,,
VALTNE_2_AVASR1,VALTNE_2_AVASR1,2,118279.0,2.0,0.26,2.0
VALTNE_2_TBBBT1,VALTNE_2_TBBBT1,3,,,,
VALTNE_2_TRSBT1,VALTNE_2_TRSBT1,2,,,,
VALTNE_2_TSASR1,VALTNE_2_TSASR1,1,,,,
VALTNE_2_TSASR2,VALTNE_2_TSASR2,1,,,,
VALTNE_2_TSBBT1,VALTNE_2_TSBBT1,1,510425.0,1.0,1.0,0.111111111111111
VALTNE_2_TSBBT2,VALTNE_2_TSBBT2,1,,,,
VEGA_6_SOLAR1,VEGA_6_SOLAR1,4,181841.0,4.0,0.492625,4.0
VENWD_1_WIND3,VENWD_1_WIND3,1,171401.0,1.0,1.0,0.561419267909275
VERNON_6_GONZL1,VERNON_6_GONZL1,1,256419.0,1.0,0.0,0.695652173913043
VERNON_6_GONZL2,VERNON_6_GONZL2,1,,,,
VERNON_6_MALBRG,VERNON_6_MALBRG,2,117281.0,2.0,0.528776978417266,2.0
VESTAL_2_BTNBT1,VESTAL_2_BTNBT1,1,255706.0,1.0,0.0625,1.0
VESTAL_2_KERN,VESTAL_2_KERN,1,,,,
VESTAL_2_RTS042,VESTAL_2_RTS042,1,,,,
VESTAL_2_SOLAR1,VESTAL_2_SOLAR1,1,214685.0,1.0,0.65,1.0
VESTAL_2_SOLAR2,VESTAL_2_SOLAR2,1,,,,
VESTAL_2_TS5SR1,VESTAL_2_TS5SR1,7,,,,
VESTAL_2_UNIT1,VESTAL_2_UNIT1,1,,,,
VESTAL_2_WELLHD,VESTAL_2_WELLHD,2,,,,
VESTAL_6_QF,VESTAL_6_QF,1,,,,
VICPAS_2_SLOBT1,VICPAS_2_SLOBT1,15,,,,
VICPAS_2_SLOSR1,VICPAS_2_SLOSR1,29,,,,
VICPAS_2_SOCBT1,VICPAS_2_SOCBT1,11,,,,
VICPAS_2_SOCBT2,VICPAS_2_SOCBT2,7,213716.0,7.0,0.0,4.53521126760563
VICPAS_2_SOCSR1,VICPAS_2_SOCSR1,31,,,,
VICPAS_2_SOCSR2,VICPAS_2_SOCSR2,38,199925.0,38.0,0.287356321839081,35.3582887700535
VICPAS_2_SOCSR3,VICPAS_2_SOCSR3,32,,,,
VICPAS_2_VPSBT1,VICPAS_2_VPSBT1,2,,,,
VICPAS_2_VPSSR1,VICPAS_2_VPSSR1,6,199791.0,6.0,0.0,3.06
VICTOR_1_EXSLRA,VICTOR_1_EXSLRA,1,,,,
VICTOR_1_EXSLRB,VICTOR_1_EXSLRB,1,,,,
VICTOR_1_LMISR2,VICTOR_1_LMISR2,1,652315.0,1.0,1.0,-148.0
VICTOR_1_LVSLR1,VICTOR_1_LVSLR1,2,,,,
VICTOR_1_LVSLR2,VICTOR_1_LVSLR2,2,,,,
VICTOR_1_SOLAR1,VICTOR_1_SOLAR1,2,482688.0,2.0,0.117647058823529,1.94285714285714
VICTOR_1_SOLAR2,VICTOR_1_SOLAR2,3,159086.0,3.0,0.681333333333333,3.0
VICTOR_1_SOLAR3,VICTOR_1_SOLAR3,1,777449.0,1.0,1.0,-56.2857142857143
VICTOR_1_SOLAR4,VICTOR_1_SOLAR4,1,,,,
VICTOR_1_VDRYFB,VICTOR_1_VDRYFB,1,,,,
VIKING_2_VCBBT1,VIKING_2_VCBBT1,1,145233.0,1.0,0.792,0.833333333333333
VIKING_2_VCSSR1,VIKING_2_VCSSR1,3,,,,
VIKING_2_VSHSB1,VIKING_2_VSHSB1,14,,,,
VISTRA_5_DALBT1,VISTRA_5_DALBT1,2,,,,
VISTRA_5_DALBT2,VISTRA_5_DALBT2,2,495559.0,1.0,0.19,1.0
VISTRA_5_DALBT3,VISTRA_5_DALBT3,1,,,,
VISTRA_5_DALBT4,VISTRA_5_DALBT4,3,147278.0,2.0,0.213793103448276,1.45
VISTRA_5_PLABT1,VISTRA_5_PLABT1,10,173967.0,9.0,0.111111111111111,8.96414342629482
VISTRA_5_PLABT2,VISTRA_5_PLABT2,2,,,,
VISTRA_5_PLABT3,VISTRA_5_PLABT3,3,,,,
VISTRA_5_PLABT4,VISTRA_5_PLABT4,4,,,,
VLCNTR_6_VCEBT1,VLCNTR_6_VCEBT1,4,,,,
VLCNTR_6_VCEBT2,VLCNTR_6_VCEBT2,4,,,,
VLCNTR_6_VCSLR,VLCNTR_6_VCSLR,1,,,,
VLCNTR_6_VCSLR1,VLCNTR_6_VCSLR1,1,,,,
VLCNTR_6_VCSLR2,VLCNTR_6_VCSLR2,1,,,,
VLYHOM_7_SSJID,VLYHOM_7_SSJID,1,,,,
VOLTA_2_UNIT 1,VOLTA_2_UNIT 1,1,711583.0,1.0,0.0,-1.18681318681319
VOLTA_2_UNIT 2,VOLTA_2_UNIT 2,1,197004.0,1.0,1.0,1.0
VOLTA_6_BAILCK,VOLTA_6_BAILCK,1,338295.0,1.0,0.102040816326531,0.777777777777778
VOLTA_6_DIGHYD,VOLTA_6_DIGHYD,1,,,,
VOLTA_7_PONHY1,VOLTA_7_PONHY1,1,270946.0,1.0,1.0,0.4
VOLTA_7_QFUNTS,VOLTA_7_QFUNTS,1,,,,
VOYAGR_2_VOAWD5,VOYAGR_2_VOAWD5,1,,,,
VOYAGR_2_VOYWD1,VOYAGR_2_VOYWD1,1,178982.0,1.0,1.0,0.643860057404391
VOYAGR_2_VOYWD2,VOYAGR_2_VOYWD2,1,117001.0,1.0,0.0,0.890383854372774
VOYAGR_2_VOYWD3,VOYAGR_2_VOYWD3,1,999824.0,1.0,1.0,0.021201413427562
VOYAGR_2_VOYWD4,VOYAGR_2_VOYWD4,1,,,,
VSTAES_6_VESBT1,VSTAES_6_VESBT1,1,,,,
WADHAM_6_UNIT,WADHAM_6_UNIT,1,839810.0,1.0,0.0605035700864336,0.915376676986584
WALCRK_2_CTG1,WALCRK_2_CTG1,31,,,,
WALCRK_2_CTG2,WALCRK_2_CTG2,30,542415.0,30.0,0.407799493967951,12.9879428176818
WALCRK_2_CTG3,WALCRK_2_CTG3,32,,,,
WALCRK_2_CTG4,WALCRK_2_CTG4,28,,,,
WALCRK_2_CTG5,WALCRK_2_CTG5,33,,,,
WALNUT_6_HILLGEN,WALNUT_6_HILLGEN,1,,,,
WALNUT_7_WCOVST,WALNUT_7_WCOVST,1,,,,
WARNE_2_UNIT,WARNE_2_UNIT,1,938239.0,1.0,0.1875,0.842105263157895
WAUKNA_1_SOLAR,WAUKNA_1_SOLAR,1,,,,
WDFRDF_2_WFFBT1,WDFRDF_2_WFFBT1,2,,,,
WDLEAF_7_UNIT 1,WDLEAF_7_UNIT 1,6,236353.0,6.0,0.6875,6.0
WEBER_6_FORWRD,WEBER_6_FORWRD,1,170852.0,1.0,0.0,-7.52380952380952
WEEDPC_6_KNSSR1,WEEDPC_6_KNSSR1,1,,,,
WESCAN_2_BDSBT1,WESCAN_2_BDSBT1,9,695464.0,9.0,0.609838846480068,9.0
WESCN2_2_BDSBT1,WESCN2_2_BDSBT1,2,,,,
WESTPT_2_UNIT,WESTPT_2_UNIT,1,160896.0,1.0,0.333333333333333,0.214285714285714
WFRESN_1_SOLAR,WFRESN_1_SOLAR,1,371350.0,1.0,0.0,0.666666666666667
WHITEW_5_WWAUXL1,WHITEW_5_WWAUXL1,1,,,,
WHITEW_5_WWRSR1,WHITEW_5_WWRSR1,122,,,,
WHITNY_6_SOLAR,WHITNY_6_SOLAR,1,,,,
WILLMS_6_ARBBM1,WILLMS_6_ARBBM1,6,368055.0,6.0,0.143968871595331,5.14
WISE_1_UNIT 1,WISE_1_UNIT 1,2,,,,
WISE_1_UNIT 2,WISE_1_UNIT 2,1,543434.0,1.0,0.0,-1.75
WISHON_6_UNITS,WISHON_6_UNITS,1,,,,
WISTER_2_WISSR1,WISTER_2_WISSR1,1,370707.0,1.0,0.0,0.0
WISTRA_2_WRSSR1,WISTRA_2_WRSSR1,5,,,,
WLDWD_1_SOLAR1,WLDWD_1_SOLAR1,2,,,,
WLDWD_1_SOLAR2,WLDWD_1_SOLAR2,3,,,,
WNDMAS_2_UNIT 1,WNDMAS_2_UNIT 1,2,,,,
WNDSTR_2_WIND,WNDSTR_2_WIND,2,,,,
WOLFSK_1_UNITA1,WOLFSK_1_UNITA1,2,,,,
WRGTSR_2_WSFSR1,WRGTSR_2_WSFSR1,3,,,,
WSENGY_1_UNIT 1,WSENGY_1_UNIT 1,1,,,,
WSNR_2_CVPDYN,WSNR_2_CVPDYN,1,,,,
WSTWND_2_M89BT2,WSTWND_2_M89BT2,1,,,,
WSTWND_2_M89WD1,WSTWND_2_M89WD1,1,203060.0,1.0,0.0045941807044411,0.790078644888082
WSTWND_2_M89WD2,WSTWND_2_M89WD2,2,,,,
WSTWND_2_M90WD2,WSTWND_2_M90WD2,2,195664.0,1.0,0.0838363514419853,0.920086393088553
WSTWND_2_SBSBT1,WSTWND_2_SBSBT1,3,,,,
WSTWND_2_SBSBT2,WSTWND_2_SBSBT2,2,,,,
WSTWND_2_SBSBT3,WSTWND_2_SBSBT3,3,655049.0,3.0,0.57037037037037,2.28813559322034
YELPIN_2_YP2BT1,YELPIN_2_YP2BT1,3,,,,
YELPIN_2_YP2BT2,YELPIN_2_YP2BT2,1,174744.0,1.0,0.0980392156862745,0.962264150943396
YELPIN_2_YP2BT3,YELPIN_2_YP2BT3,1,583036.0,1.0,0.03125,1.0
YELPIN_2_YP2SR1,YELPIN_2_YP2SR1,1,354420.0,1.0,0.0,0.848
YELPIN_2_YP2SR2,YELPIN_2_YP2SR2,1,,,,
YELPIN_2_YP2SR3,YELPIN_2_YP2SR3,1,462729.0,1.0,0.542124542124542,0.84
YUBACT_1_SUNSWT,YUBACT_1_SUNSWT,4,,,,
YUBACT_6_UNITA1,YUBACT_6_UNITA1,1,,,,
