"generator","generator_name","RESOURCEBID_SEQ","n_matches","pmax_mw","max_mw","mean_pct_err","mean_stop_offset","mean_restart_offset","mean_abs_stop_offset","mean_abs_restart_offset","score","rank","confidence"
"DRACKR_2_DS4SR4","Dracker Solar Unit 4A",420763,2,62.5,40,0.36,0,360,0,360,1.28,1,0.25
"DRACKR_2_DS4SR4","Dracker Solar Unit 4A",236353,1,62.5,60,0.04,0,0,0,0,0.96,2,NA
"DRACKR_2_DS4SR4","Dracker Solar Unit 4A",285753,1,62.5,65,0.04,0,60,0,60,0.96,3,NA
"DRACKR_2_DS4SR4","Dracker Solar Unit 4A",142017,1,62.5,50,0.2,0,240,0,240,0.8,4,NA
"DRACKR_2_DS4SR4","Dracker Solar Unit 4A",857430,1,62.5,50,0.2,0,240,0,240,0.8,5,NA
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",115494,2,63,56,0.111111111111111,0,760,0,760,1.77777777777778,1,0
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",133547,2,63,56,0.111111111111111,0,760,0,760,1.77777777777778,2,NA
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",208011,2,63,55.83,0.113809523809524,0,760,0,760,1.77238095238095,3,NA
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",234172,2,63,74,0.174603174603175,0,750,0,750,1.65079365079365,4,NA
"DRACKR_2_DSUBT1","Dracker Solar Unit 1 BESS",997249,2,63,50.5,0.198412698412698,0,760,0,760,1.6031746031746,5,NA
"DRACKR_2_DSUBT2","Dracker Solar Unit 2 BESS",178982,2,115,83,0.278260869565217,0,672,0,672,1.44347826086957,1,0.337349397590361
"DRACKR_2_DSUBT2","Dracker Solar Unit 2 BESS",482318,1,115,120,0.0434782608695652,0,15547,0,15547,0.956521739130435,2,NA
"DRACKR_2_DSUBT2","Dracker Solar Unit 2 BESS",165180,1,115,100,0.130434782608696,0,444,0,444,0.869565217391304,3,NA
"DRACKR_2_DSUBT2","Dracker Solar Unit 2 BESS",405897,1,115,88,0.234782608695652,0,240,0,240,0.765217391304348,4,NA
"DRACKR_2_DSUBT2","Dracker Solar Unit 2 BESS",132195,1,115,77,0.330434782608696,0,0,0,0,0.669565217391304,5,NA
"DRACKR_2_DSUBT3","Dracker Solar Unit 3 BESS",701361,2,115,102,0.11304347826087,1,584,1,584,1.77391304347826,1,0.295098039215686
"DRACKR_2_DSUBT3","Dracker Solar Unit 3 BESS",204333,2,115,71.9,0.374782608695652,1,584,1,584,1.2504347826087,2,NA
"DRACKR_2_DSUBT3","Dracker Solar Unit 3 BESS",190770,2,115,160,0.391304347826087,-1.5,1034,1.5,1034,1.21739130434783,3,NA
"DRACKR_2_DSUBT3","Dracker Solar Unit 3 BESS",469253,1,115,116,0.00869565217391304,3,587,3,587,0.991304347826087,4,NA
"DRACKR_2_DSUBT3","Dracker Solar Unit 3 BESS",455119,1,115,119,0.0347826086956522,0,120,0,120,0.965217391304348,5,NA
"DRACKR_2_DSUBT4","Dracker Solar Unit 4 BESS",142017,1,47,50,0.0638297872340425,0,240,0,240,0.936170212765957,1,0
"DRACKR_2_DSUBT4","Dracker Solar Unit 4 BESS",623125,1,47,50,0.0638297872340425,0,2727,0,2727,0.936170212765957,2,NA
"DRACKR_2_DSUBT4","Dracker Solar Unit 4 BESS",857430,1,47,50,0.0638297872340425,0,240,0,240,0.936170212765957,3,NA
"DRACKR_2_DSUBT4","Dracker Solar Unit 4 BESS",915712,1,47,50,0.0638297872340425,0,810,0,810,0.936170212765957,4,NA
"DRACKR_2_DSUBT4","Dracker Solar Unit 4 BESS",159511,1,47,43,0.0851063829787234,0,507,0,507,0.914893617021277,5,NA
"DRACKR_2_SOLAR1","Dracker Solar Unit 1",236353,1,110,60,0.454545454545455,0,0,0,0,0.545454545454545,1,0.333333333333333
"DRACKR_2_SOLAR1","Dracker Solar Unit 1",420763,1,110,40,0.636363636363636,0,60,0,60,0.363636363636364,2,NA
"DRACKR_2_SOLAR1","Dracker Solar Unit 1",950113,2,110,200,0.818181818181818,0,960,0,960,0.363636363636364,3,NA
"DRACKR_2_SOLAR1","Dracker Solar Unit 1",292863,1,110,194,0.763636363636364,0,0,0,0,0.236363636363636,4,NA
"DRACKR_2_SOLAR1","Dracker Solar Unit 1",108122,1,110,200,0.818181818181818,0,660,0,660,0.181818181818182,5,NA
"DRACKR_2_SOLAR2","Dracker Solar Unit 2",950113,1,125,200,0.6,0,1920,0,1920,0.4,1,0.2
"DRACKR_2_SOLAR2","Dracker Solar Unit 2",420763,1,125,40,0.68,0,60,0,60,0.32,2,NA
"DRACKR_2_SOLAR2","Dracker Solar Unit 2",473916,1,125,290,1.32,0,420,0,420,-0.32,3,NA
"DREWSR_2_BHSSR1","Blue Hornet Solar",178559,4,100,60,0.4,0,172.5,0,172.5,2.4,1,0.166666666666667
"DREWSR_2_BHSSR1","Blue Hornet Solar",118279,2,100,100,0,0,285,0,285,2,2,NA
"DREWSR_2_BHSSR1","Blue Hornet Solar",701361,2,100,102,0.02,0,315,0,315,1.96,3,NA
"DREWSR_2_BHSSR1","Blue Hornet Solar",152145,2,100,105,0.05,0,315,0,315,1.9,4,NA
"DREWSR_2_BHSSR1","Blue Hornet Solar",204700,2,100,110,0.1,0,255,0,255,1.8,5,NA
"DREWS_6_PL1X4","Drews Generating Plant",374311,1,41.4,40,0.0338164251207729,-1,1875,1,1875,0.966183574879227,1,0.0905000000000002
"DREWS_6_PL1X4","Drews Generating Plant",956804,1,41.4,46.42,0.121256038647343,-1,696,1,696,0.878743961352657,2,NA
"DREWS_6_PL1X4","Drews Generating Plant",143093,1,41.4,35,0.154589371980676,-1,20701,1,20701,0.845410628019324,3,NA
"DREWS_6_PL1X4","Drews Generating Plant",194982,1,41.4,35,0.154589371980676,-1,15096,1,15096,0.845410628019324,4,NA
"DREWS_6_PL1X4","Drews Generating Plant",555191,1,41.4,48.35,0.167874396135266,-1,25215,1,25215,0.832125603864734,5,NA
"DRUM_7_PL1X2","Drum PH 1 Units 1 & 2 Aggregate",222735,73,26,10.4,0.6,0,75.1917808219178,0,75.2465753424657,29.2,1,0.380400421496312
"DRUM_7_PL1X2","Drum PH 1 Units 1 & 2 Aggregate",415983,49,26,9.6,0.630769230769231,-0.102040816326531,104.040816326531,0.102040816326531,104.122448979592,18.0923076923077,2,NA
"DRUM_7_PL1X2","Drum PH 1 Units 1 & 2 Aggregate",133829,9,26,37.5,0.442307692307692,0,320,0,320,5.01923076923077,3,NA
"DRUM_7_PL1X2","Drum PH 1 Units 1 & 2 Aggregate",434763,11,26,10.57,0.593461538461538,0,81.8181818181818,0,81.8181818181818,4.47192307692308,4,NA
"DRUM_7_PL1X2","Drum PH 1 Units 1 & 2 Aggregate",134647,3,26,25,0.0384615384615385,0,4700,0,4700,2.88461538461538,5,NA
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",415983,163,28.9,9.6,0.667820069204152,0,26.8343558282209,0,26.8343558282209,54.1453287197232,1,0.288854805725972
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",222735,107,28.9,10.4,0.640138408304498,0,624.672897196262,0,624.672897196262,38.5051903114187,2,NA
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",133829,16,28.9,37.5,0.29757785467128,0,178.125,0,178.125,11.2387543252595,3,NA
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",434763,24,28.9,10.57,0.634256055363322,0,27.375,0,27.375,8.77785467128028,4,NA
"DRUM_7_PL3X4","Drum PH 1 Units 3 & 4 Aggregate",844001,9,28.9,18.8,0.349480968858131,0,13.3333333333333,0,13.3333333333333,5.85467128027682,5,NA
"DRUM_7_UNIT 5","DRUM PH 2 UNIT 5",844001,123,50,18.8,0.624,0,706.178861788618,0,706.178861788618,46.248,1,0.353053104999135
"DRUM_7_UNIT 5","DRUM PH 2 UNIT 5",134471,55,50,27.2,0.456,0,2018.18181818182,0,2018.18181818182,29.92,2,NA
"DRUM_7_UNIT 5","DRUM PH 2 UNIT 5",461606,32,50,30,0.4,0,810.5625,0,810.5625,19.2,3,NA
"DRUM_7_UNIT 5","DRUM PH 2 UNIT 5",973878,18,50,50,0,0,3.33333333333333,0,3.33333333333333,18,4,NA
"DRUM_7_UNIT 5","DRUM PH 2 UNIT 5",148758,14,50,50,0,0,8.57142857142857,0,8.57142857142857,14,5,NA
"DSABLA_7_UNIT","De Sabla Hydro",174396,1,18.5,7.42,0.598918918918919,0,1969,0,1969,0.401081081081081,1,0.948787061994609
"DSABLA_7_UNIT","De Sabla Hydro",444784,1,18.5,0.38,0.97945945945946,-5,533,5,533,0.0205405405405404,2,NA
"DSABLA_7_UNIT","De Sabla Hydro",598153,1,18.5,0.34,0.981621621621622,-5,533,5,533,0.0183783783783784,3,NA
"DSABLA_7_UNIT","De Sabla Hydro",750016,1,18.5,0.29,0.984324324324324,-5,533,5,533,0.0156756756756756,4,NA
"DSABLA_7_UNIT","De Sabla Hydro",119421,1,18.5,0.28,0.984864864864865,-2,171592,2,171592,0.0151351351351352,5,NA
"DSFLWR_2_W9CSB1","Willy 9 Chap 1",152145,102,102,105,0.0294117647058824,0,157.960784313725,0,157.960784313725,99,1,0.277084571202218
"DSFLWR_2_W9CSB1","Willy 9 Chap 1",199925,73,102,100,0.0196078431372549,0,11.5205479452055,0,11.5205479452055,71.5686274509804,2,NA
"DSFLWR_2_W9CSB1","Willy 9 Chap 1",133547,111,102,56,0.450980392156863,0,183.603603603604,0,183.603603603604,60.9411764705882,3,NA
"DSFLWR_2_W9CSB1","Willy 9 Chap 1",115494,110,102,56,0.450980392156863,0,178.181818181818,0,178.181818181818,60.3921568627451,4,NA
"DSFLWR_2_W9CSB1","Willy 9 Chap 1",277359,73,102,125,0.225490196078431,0,13.986301369863,0,13.986301369863,56.5392156862745,5,NA
"DSFLWR_2_W9CSB2","Willy 9 Chap 2",133547,140,72,56,0.222222222222222,0,135.721428571429,0,135.721428571429,108.888888888889,1,0.00714285714285712
"DSFLWR_2_W9CSB2","Willy 9 Chap 2",115494,139,72,56,0.222222222222222,0,136.697841726619,0,136.697841726619,108.111111111111,2,NA
"DSFLWR_2_W9CSB2","Willy 9 Chap 2",997249,114,72,50.5,0.298611111111111,0,174.043859649123,0,174.043859649123,79.9583333333333,3,NA
"DSFLWR_2_W9CSB2","Willy 9 Chap 2",208011,101,72,55.83,0.224583333333333,0,189.267326732673,0,189.267326732673,78.3170833333333,4,NA
"DSFLWR_2_W9CSB2","Willy 9 Chap 2",736984,101,72,54,0.25,0,174.445544554455,0,174.445544554455,75.75,5,NA
"DSFLWR_2_WS2SR1","Willow Springs 2",199925,4,100,100,0,-0.5,197.75,0.5,197.75,4,1,0
"DSFLWR_2_WS2SR1","Willow Springs 2",118279,4,100,100,0,-0.75,228,0.75,228,4,2,NA
"DSFLWR_2_WS2SR1","Willow Springs 2",152145,4,100,105,0.05,-0.5,197.75,0.5,197.75,3.8,3,NA
"DSFLWR_2_WS2SR1","Willow Springs 2",277359,4,100,125,0.25,-0.5,197.75,0.5,197.75,3,4,NA
"DSFLWR_2_WS2SR1","Willow Springs 2",676452,4,100,125,0.25,-0.5,197.75,0.5,197.75,3,5,NA
"DSRTHV_2_DH1SR1","Desert Harvest",529747,1,80,75,0.0625,0,180,0,180,0.9375,1,0.0666666666666667
"DSRTHV_2_DH1SR1","Desert Harvest",525611,1,80,90,0.125,0,8520,0,8520,0.875,2,NA
"DSRTHV_2_DH1SR1","Desert Harvest",144713,1,80,52.5,0.34375,0,300,0,300,0.65625,3,NA
"DSRTHV_2_DH1SR1","Desert Harvest",262392,1,80,125,0.5625,0,31020,0,31020,0.4375,4,NA
"DSRTHV_2_DH1SR1","Desert Harvest",940797,1,80,10,0.875,0,300,0,300,0.125,5,NA
"DSRTHV_2_DH2BT1","Desert Harvest BESS",685873,1,35,40,0.142857142857143,0,450,0,450,0.857142857142857,1,0.0933333333333334
"DSRTHV_2_DH2BT1","Desert Harvest BESS",134471,1,35,27.2,0.222857142857143,0,251,0,251,0.777142857142857,2,NA
"DSRTHV_2_DH2BT1","Desert Harvest BESS",206861,1,35,25,0.285714285714286,-2,5098,2,5098,0.714285714285714,3,NA
"DSRTHV_2_DH2BT1","Desert Harvest BESS",662836,1,35,48,0.371428571428571,0,224,0,224,0.628571428571429,4,NA
"DSRTHV_2_DH2BT1","Desert Harvest BESS",949253,1,35,49,0.4,0,90,0,90,0.6,5,NA
"DSRTHV_2_DH2SR2","Desert Harvest 2",529747,1,70,75,0.0714285714285714,0,180,0,180,0.928571428571429,1,0.192307692307692
"DSRTHV_2_DH2SR2","Desert Harvest 2",144713,1,70,52.5,0.25,0,300,0,300,0.75,2,NA
"DSRTHV_2_DH2SR2","Desert Harvest 2",525611,1,70,90,0.285714285714286,0,8520,0,8520,0.714285714285714,3,NA
"DSRTHV_2_DH2SR2","Desert Harvest 2",262392,1,70,125,0.785714285714286,0,31020,0,31020,0.214285714285714,4,NA
"DSRTHV_2_DH2SR2","Desert Harvest 2",940797,1,70,10,0.857142857142857,0,300,0,300,0.142857142857143,5,NA
"DSRTSL_2_SOLAR1","Desert Stateline",723063,2,296.19,250,0.155947196056585,0,0,0,0,1.68810560788683,1,0.2
"DSRTSL_2_SOLAR1","Desert Stateline",784426,2,296.19,200,0.324757756845268,0,0,0,0,1.35048448630946,2,NA
"DSRTSL_2_SOLAR1","Desert Stateline",149369,2,296.19,175,0.40916303723961,0,36877,0,36877,1.18167392552078,3,NA
"DSRTSL_2_SOLAR1","Desert Stateline",498881,1,296.19,301,0.0162395759478713,0,840,0,840,0.983760424052129,4,NA
"DSRTSL_2_SOLAR1","Desert Stateline",650619,1,296.19,309,0.0432492656740606,0,1129,0,1129,0.956750734325939,5,NA
"DSRTSN_2_DS2BX2","Desert Sunlight PV II Storage 2",296736,2,230,165.9,0.278695652173913,1,962,1,962,1.44260869565217,1,0.321880650994575
"DSRTSN_2_DS2BX2","Desert Sunlight PV II Storage 2",149831,1,230,235,0.0217391304347826,2,476,2,476,0.978260869565217,2,NA
"DSRTSN_2_DS2BX2","Desert Sunlight PV II Storage 2",891453,1,230,225,0.0217391304347826,2,956,2,956,0.978260869565217,3,NA
"DSRTSN_2_DS2BX2","Desert Sunlight PV II Storage 2",960427,1,230,220,0.0434782608695652,2,712,2,712,0.956521739130435,4,NA
"DSRTSN_2_DS2BX2","Desert Sunlight PV II Storage 2",183646,1,230,219.7,0.0447826086956522,2,476,2,476,0.955217391304348,5,NA
"DSRTSN_2_DS2X2","Desert Sunlight PV II Storage",132494,3,230,242,0.0521739130434783,-1.66666666666667,7750,1.66666666666667,7750,2.84347826086957,1,0
"DSRTSN_2_DS2X2","Desert Sunlight PV II Storage",482638,3,230,242,0.0521739130434783,-1.66666666666667,596.666666666667,1.66666666666667,596.666666666667,2.84347826086957,2,NA
"DSRTSN_2_DS2X2","Desert Sunlight PV II Storage",524669,3,230,242,0.0521739130434783,-1.66666666666667,1041.33333333333,1.66666666666667,1041.33333333333,2.84347826086957,3,NA
"DSRTSN_2_DS2X2","Desert Sunlight PV II Storage",530607,3,230,242,0.0521739130434783,-1.66666666666667,7181.33333333333,1.66666666666667,7181.33333333333,2.84347826086957,4,NA
"DSRTSN_2_DS2X2","Desert Sunlight PV II Storage",133667,3,230,300,0.304347826086957,0.666666666666667,996,2.66666666666667,996,2.08695652173913,5,NA
"DSRTSN_2_SOLAR1","Desert Sunlight 300",525717,1,300,288,0.04,-2,2360,2,2360,0.96,1,0.131944444444444
"DSRTSN_2_SOLAR1","Desert Sunlight 300",925285,1,300,350,0.166666666666667,0,1291,0,1291,0.833333333333333,2,NA
"DSRTSN_2_SOLAR1","Desert Sunlight 300",182418,1,300,155,0.483333333333333,0,31,0,31,0.516666666666667,3,NA
"DSRTSN_2_SOLAR1","Desert Sunlight 300",147278,1,300,127.5,0.575,0,271,0,271,0.425,4,NA
"DSRTSN_2_SOLAR1","Desert Sunlight 300",469253,1,300,116,0.613333333333333,-2,380,2,380,0.386666666666667,5,NA
"DSRTSN_2_SOLAR2","Desert Sunlight 250",611852,1,250,150,0.4,0,129,0,129,0.6,1,0.266666666666667
"DSRTSN_2_SOLAR2","Desert Sunlight 250",204700,1,250,110,0.56,0,9,0,9,0.44,2,NA
"DSRTSN_2_SOLAR2","Desert Sunlight 250",681987,1,250,393,0.572,0,129,0,129,0.428,3,NA
"DSRTSN_2_SOLAR2","Desert Sunlight 250",883285,1,250,84.1,0.6636,-2,275,2,275,0.3364,4,NA
"DSRTSN_2_SOLAR2","Desert Sunlight 250",670696,1,250,78,0.688,0,429,0,429,0.312,5,NA
"DTCHWD_2_BT3WND","Brookfield Tehachapi 3",136437,3,4.5,2.09,0.535555555555556,0,20,0,20,1.39333333333333,1,0.521531100478469
"DTCHWD_2_BT3WND","Brookfield Tehachapi 3",145561,1,4.5,3,0.333333333333333,0,30,0,30,0.666666666666667,2,NA
"DTCHWD_2_BT3WND","Brookfield Tehachapi 3",160896,1,4.5,3,0.333333333333333,0,510,0,510,0.666666666666667,3,NA
"DTCHWD_2_BT3WND","Brookfield Tehachapi 3",338295,1,4.5,0.49,0.891111111111111,0,390,0,390,0.108888888888889,4,NA
"DTCHWD_2_BT3WND","Brookfield Tehachapi 3",148272,1,4.5,10,1.22222222222222,0,390,0,390,-0.222222222222222,5,NA
"DTCHWD_2_BT4WND","Brookfield Tehachapi 4",136437,1,6.52,2.09,0.679447852760736,0,0,0,0,0.320552147239264,1,1
"DTCHWD_2_BT4WND","Brookfield Tehachapi 4",100733,1,6.52,15,1.30061349693252,0,15480,0,15480,-0.300613496932515,2,NA
"DTCHWD_2_BT4WND","Brookfield Tehachapi 4",717058,1,6.52,50,6.66871165644172,0,120,0,120,-5.66871165644172,3,NA
"DTCHWD_2_BT4WND","Brookfield Tehachapi 4",166473,1,6.52,75,10.5030674846626,0,120,0,120,-9.50306748466258,4,NA
"DTCHWD_2_BT4WND","Brookfield Tehachapi 4",447809,1,6.52,100,14.3374233128834,0,360,0,360,-13.3374233128834,5,NA
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",514544,6,147.8,147.8,0,0,1470.66666666667,0,1470.66666666667,6,1,0.50744248985115
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",334381,3,147.8,150,0.0148849797023003,0,361,0,361,2.9553450608931,2,NA
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",576455,3,147.8,150,0.0148849797023003,0,361,0,361,2.9553450608931,3,NA
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",556956,4,147.8,104.5,0.292963464140731,0,405,0,405,2.82814614343708,4,NA
"DUANE_1_PL1X3","DONALD VON RAESFELD POWER PROJECT",145233,3,147.8,125,0.15426251691475,0,301,0,301,2.53721244925575,5,NA
"DURNMESA_3_WBDYN","DURAN MESA",599767,1,105.08,68,0.352874000761325,0,540,0,540,0.647125999238675,1,0.349117647058824
"DURNMESA_3_WBDYN","DURAN MESA",296736,1,105.08,165.9,0.578797106966121,0,60,0,60,0.421202893033879,2,NA
"DURNMESA_3_WBDYN","DURAN MESA",331315,1,105.08,20,0.809668823753331,0,120,0,120,0.190331176246669,3,NA
"DURNMESA_3_WBDYN","DURAN MESA",978009,1,105.08,2,0.980966882375333,0,120,0,120,0.019033117624667,4,NA
"DURNMESA_3_WBDYN","DURAN MESA",791910,1,105.08,235,1.23639132089836,0,60,0,60,-0.236391320898363,5,NA
"DUTCH1_7_UNIT 1","DUTCH FLAT 1 PH",844001,300,22,18.8,0.145454545454545,0.00333333333333333,102.083333333333,0.00333333333333333,102.116666666667,256.363636363636,1,0.800425531914894
